자치구,대여소명,기준년월,대여건수,반납건수
용산구,849. 삼각지 자이아파트,202506,1319,1324
용산구,850.KCC용산웰츠(WELLTZ)타워,202506,611,644
용산구,851.효창 푸르지오 앞,202506,723,258
용산구,852. 청암자이아파트 앞,202506,560,401
용산구,853.용산역 맞은편,202506,4119,4171
용산구,854.HID 유족동지회 앞,202506,175,78
용산구,855.이촌역5번출구 앞,202506,271,264
용산구,857. 현대 안성타워,202506,354,137
용산구,858.녹사평역3번 출구,202506,442,222
용산구,859.남산공원 야외식물원 앞,202506,258,84
용산구,860.LG한강 자이아파트 앞,202506,1980,2008
용산구,863.이촌역2번 출구,202506,554,516
용산구,864.순천향대학병원(한남오거리),202506,785,824
용산구,866.브라운스톤 남산아파트,202506,660,496
용산구,867.서빙고역 광장(1번출구),202506,458,441
용산구,869.노들섬 동측 앞,202506,468,463
용산구,870.노들섬 서측 앞,202506,3612,3641
은평구,4652. 신사두산위브2차아파트 앞,202506,1457,1292
은평구,4653. 불광역 9번 출구 맞은편,202506,979,1052
은평구,4657. 본 서부병원 교차로 사거리,202506,1542,1537
은평구,4658. 녹번역1번출구앞,202506,532,491
은평구,4659. 신진과학기술고등학교 버스정류장(응암시장 방면),202506,1228,1408
은평구,"4663. 불광역3,6호선 버스정류장(동명여고 방면)",202506,984,982
은평구,4665. 응암역3번 출구(서부경찰서 방면),202506,592,728
은평구,4667. 폭포동입구 교차로,202506,345,234
은평구,4668. 기자촌사거리 B,202506,279,99
은평구,4671. 청구성심병원 앞,202506,820,810
은평구,4672. 준빌딩 앞,202506,306,315
은평구,4674. 녹번역e편한세상 캐슬 정문 앞,202506,1172,1130
은평구,4676. 갈현1동 주민센터,202506,418,412
은평구,4677. 백련산 SK뷰 아이파크 해모로 아파트 앞,202506,1312,1368
은평구,4678. 백련산로 녹번센트레빌 ,202506,595,475
은평구,4681.박석고개(은평소방서) 앞,202506,168,168
은평구,4683. 은평 성모병원 사거리,202506,534,491
은평구,4684. 응암2동주민센터 버스정류장(영락중학교 방면),202506,451,100
은평구,4685. DMC역 5번 출구(수색역 방향),202506,1867,1849
은평구,4686. 우물골 근린공원,202506,556,536
은평구,4687. 역촌센트레빌아파트 101동 앞,202506,545,196
은평구,4689. 은평서해그랑블아파트앞,202506,856,601
은평구,4690.은평뉴타운폭포동 힐스테이트4단지,202506,138,96
은평구,4693. 수색감리교회,202506,2025,2175
은평구,900. 은평예술회관,202506,622,594
은평구,902. 진관동 은빛초등학교,202506,490,480
은평구,903. 은평뉴타운 아이파크,202506,912,920
은평구,904. 은평뉴타운 푸르지오,202506,843,967
은평구,905. 구파발역 2번출구,202506,2415,2753
은평구,906. 연신내역 5번출구,202506,2991,3286
은평구,907. CJ 드림시티,202506,4240,5220
은평구,908. 구산역 4번출구,202506,1323,1409
은평구,909. 백련산 힐스테이트 3차,202506,673,248
은평구,911. 은평평화공원(역촌역4번출구),202506,2210,2206
은평구,912. 응암오거리,202506,2218,2709
은평구,913. 이마트 버스정류장(서부경찰서 방면),202506,2152,2147
은평구,914. 새절역 2번출구,202506,2991,3333
은평구,915. 증산역 4번출구,202506,1363,1435
은평구,916. 평생학습관 앞,202506,1413,1552
은평구,917. 녹번역 3번출구,202506,1581,1579
은평구,919. 서울혁신파크,202506,570,565
은평구,921. 신도고등학교,202506,196,113
은평구,922. 연신내역 4번출구,202506,681,679
은평구,923. 국민은행 연서지점,202506,605,610
은평구,925. 불광역 2번출구,202506,1063,1083
은평구,927. 연신내역 3번출구 인근,202506,522,531
은평구,928. 은평역사한옥박물관,202506,341,239
은평구,930. 구 서부경찰서 건너편,202506,945,972
은평구,931. 역촌파출소,202506,3443,3858
은평구,932. 예일여중,202506,1293,1362
은평구,933. 역촌종합시장 버스정류장(예일여고 방면),202506,2068,2172
은평구,937. 상림마을 롯데캐슬2단지 옆,202506,187,189
은평구,938. 금암 문화공원,202506,229,245
은평구,939. 은평구청 교차로,202506,671,630
은평구,941. 은평뉴타운 도서관,202506,668,322
은평구,942. 상림마을 생태공원,202506,431,426
은평구,943. 은평구청 보건소,202506,1858,2130
은평구,945. 기자촌 사거리 A,202506,149,100
은평구,946. 독바위역 ,202506,600,584
은평구,947. 연신내 선일하이츠빌 정류소,202506,302,299
은평구,948. 디지털미디어 시티역 4번출구(DMC역),202506,634,744
은평구,949. 연신내역 1번 출구 ,202506,1312,1515
은평구,950. 구산역 2번 출구 예일여고 버스정류장,202506,1118,1451
은평구,952. 서울연신중학교,202506,512,496
은평구,953. 서울연신초등학교,202506,366,321
은평구,954. 은평뉴타운구파발9단지,202506,806,876
은평구,956. 응암시장교차로,202506,2432,2881
은평구,958. 본 서부병원 버스정류장(은평 세무서 방면),202506,1205,1253
은평구,959. 구파발10단지 인근,202506,499,510
은평구,960. 구파발역 환승센터,202506,878,991
은평구,962. 은평뉴타운 힐데스하임,202506,1175,1161
은평구,963. 불광롯데캐슬아파트 앞,202506,765,780
은평구,964. 북한산힐스테이트 7차아파트,202506,467,323
은평구,965. 서울특별시 은평병원,202506,621,216
은평구,966. 서울혁신파크1,202506,171,164
은평구,967. 서울혁신파크2,202506,274,270
은평구,968. 은평뉴타운 상림마을 13단지,202506,145,138
은평구,969. 은평 지웰테라스,202506,174,163
은평구,971. 역촌 센트레빌 아파트,202506,708,163
은평구,973.제각말푸르지오 5-1단지 아파트,202506,242,137
은평구,974.연신초등학교옆 마을마당,202506,152,116
은평구,975.백련산 힐스테이트상가앞,202506,565,156
은평구,976.진관고등학교앞,202506,726,765
은평구,977.신도중학교앞,202506,205,79
은평구,978.녹번 힐스테이트상가앞,202506,282,201
은평구,979.원풍빌라앞,202506,735,601
은평구,982. 녹번초등학교(서오릉로),202506,1116,1129
은평구,984.상신초등학교앞 버스정류장,202506,1115,1112
은평구,985. 은평세무서 버스정류장(은평구청 방면),202506,1309,1325
은평구,989. 신응교(가좌로) 앞,202506,1604,2058
은평구,991.흥국사 정류장,202506,124,116
은평구,992.북한산입구 정류장,202506,197,183
은평구,993.은평뉴타운 은뜨락아파트앞,202506,481,231
은평구,994.북한산생태공원입구(교통섬),202506,267,238
은평구,995.은평다목적체육관,202506,502,425
은평구,996.응암역2번출구 국민은행 앞,202506,3956,5544
종로구,301. 경복궁역 7번출구 앞,202506,1203,708
종로구,302. 경복궁역 6번출구 뒤,202506,2606,2606
종로구,303. 광화문역 1번출구 앞,202506,2945,2692
종로구,305. 종로구청 옆,202506,2791,2518
종로구,307. 서울역사박물관 앞,202506,1108,1047
종로구,308. 광화문 S타워 앞,202506,2474,2226
종로구,309. 광화문역 6번출구 옆 B,202506,790,545
종로구,314. 국립현대미술관,202506,1408,1411
종로구,316. 종각역 1번출구 앞,202506,1951,1870
종로구,326. 안국역 5번출구 앞,202506,1586,1202
종로구,327. 낙원상가 옆,202506,1321,1362
종로구,328. 탑골공원 앞,202506,773,767
종로구,329. 청계2가 사거리 옆,202506,1529,1335
종로구,334. 종로3가역 2번출구 뒤,202506,1393,1390
종로구,335. 종로3가역 15번출구 뒤,202506,1305,1298
종로구,337. 창경궁 입구,202506,625,636
종로구,338. 세운스퀘어 앞,202506,662,660
종로구,339. 종로4가 사거리,202506,1320,1300
종로구,340. 혜화동 로터리,202506,1663,1675
종로구,3401.창신두산아파트,202506,233,225
종로구,3402.이화공영주차장,202506,448,423
종로구,3404.서울특별시 중부교육지원청,202506,157,159
종로구,3405.파크팰리스,202506,1013,901
종로구,3407.안국동사거리(신),202506,1658,1633
종로구,3408.종로타워빌딩,202506,1475,1474
종로구,341. 혜화역 3번출구 뒤,202506,1123,1091
종로구,3410.종로3가역 8번출구,202506,3049,3074
종로구,3411.종묘,202506,1166,1159
종로구,3412.세운상가,202506,839,834
종로구,3413.종로플레이스,202506,2838,2895
종로구,3414.종로5가역 4번출구,202506,1426,1447
종로구,3415.동대문역6번출구,202506,1731,1822
종로구,3416.동묘앞역 6번출구,202506,2124,2252
종로구,3417.창신3동주민센터,202506,1093,1063
종로구,3418.창신역2번 출구,202506,118,113
종로구,3419.국립어린이과학관,202506,437,407
종로구,342. 대학로 마로니에공원,202506,2431,2258
종로구,3420. 성균관대입구 사거리 B,202506,1115,1103
종로구,3421.혜화역 1번출구,202506,2086,2079
종로구,3422.성균관대 정문,202506,1871,1624
종로구,3425.광화문 풍림스페이스본 1단지앞,202506,957,549
종로구,3426.독립문역 2번출구 뒤,202506,317,239
종로구,3427.인왕산 아이파크 정문,202506,286,257
종로구,3428.서울미술관,202506,123,75
종로구,3429.HW컨벤션센터 앞,202506,147,45
종로구,343. 힐스테이트창경궁 아파트 앞,202506,1134,1084
종로구,3430.구기치안센터 앞,202506,159,37
종로구,3431.로제우스 레포츠센터,202506,194,120
종로구,3432.종로2가 사거리,202506,1311,1197
종로구,344. 성균관대 E하우스 앞,202506,914,859
종로구,345. 서울보증보험본사 앞,202506,1368,1437
종로구,348. 독립문역 사거리,202506,1073,785
종로구,349. 어린이도서관,202506,819,826
종로구,351. 청운초교 앞 삼거리,202506,641,612
종로구,352. 중앙고입구 삼거리,202506,199,131
종로구,353. 재동초교 앞 삼거리,202506,833,828
종로구,354. 포르투갈 대사관 앞,202506,1183,761
종로구,355. 서울사대부설초등학교 앞,202506,1538,1508
종로구,356. KT혜화지사 앞,202506,1459,1445
종로구,358. 성균관대입구 사거리 A,202506,810,796
종로구,359. 원남동사거리,202506,1418,1491
종로구,361. 동묘앞역 1번출구 뒤,202506,3687,3812
종로구,362. 청계8가사거리 A,202506,2501,2551
종로구,363. 신설동역 11번출구 뒤,202506,1920,2047
종로구,364. 창신역 1번출구 앞,202506,451,424
종로구,367. 독립문역 3-1번출구 ,202506,1290,952
종로구,368. SK 서린빌딩 앞,202506,1939,1992
종로구,385. 종각역 5번출구,202506,1681,1708
종로구,388. 동성중학교 앞,202506,428,425
종로구,393. 동대문역 8번 출구,202506,2295,2421
종로구,394. 경희궁 자이 3단지,202506,902,914
종로구,395. 경희궁 자이 2단지,202506,1046,1020
종로구,397. 종묘공영주차장 건너편,202506,510,509
종로구,446. 상명대입구,202506,562,486
종로구,447. 신영동삼거리,202506,143,133
종로구,449. 일성아파트,202506,292,89
종로구,450. 효자동 삼거리,202506,1508,954
종로구,451. 청와대앞길,202506,348,273
종로구,452. 동대문 종합시장 버스정류장,202506,940,936
종로구,453. 종로오가 지하쇼핑센터 14번출구,202506,1352,1359
종로구,454. 종로2가 버스정류장 (종각방향),202506,1250,1239
종로구,455. 종로6가역 버스정류장(동대문 방향),202506,1375,1453
종로구,456. 숭인2동 주민센터 입구,202506,1577,1618
종로구,457. 종로꽃시장 입구 옆,202506,1065,1083
종로구,458. 광화문역 5번출구,202506,3076,2819
종로구,461. 서울경찰청,202506,1019,968
종로구,464. 삼청동 골목,202506,947,943
종로구,465. 삼청공원 앞,202506,187,95
종로구,4703. 쌍용아파트2단지 정문,202506,302,22
종로구,4705. 웰니스센터(민방위교육장 앞),202506,1458,1471
종로구,4707. 청계3가 사거리,202506,1453,1399
종로구,4708. 조계사앞사거리,202506,1403,1415
종로구,4710. 자교교회 앞,202506,1022,1013
종로구,4711. 올림픽기념 국민생활관 로터리,202506,1549,1449
종로구,4713. 현대 뜨레비앙 아파트 앞,202506,1360,1342
종로구,4715. 돈의문 박물관 마을,202506,551,499
종로구,4718. 광화문역 6번출구 옆 A,202506,1045,1042
종로구,4719. 종로문화원 건너편,202506,1333,1334
종로구,4721. 통인시장 정자,202506,1490,1585
종로구,486. 평창동주민센터 앞,202506,146,86
중구,300. 정동사거리,202506,998,942
중구,3013.서울지방고용노동청 앞,202506,1710,1715
중구,310. 청계광장 옆,202506,1708,1451
중구,318. 광교사거리 남측,202506,1173,1179
중구,320. 을지로입구역 4번출구 앞,202506,1425,1415
중구,321. KEB 하나금융그룹 명동사옥 옆,202506,1200,1194
중구,322. 명동성당 앞,202506,712,688
중구,324. 신세계백화점 본점 앞,202506,807,809
중구,331. 을지로2가 사거리 북측,202506,1291,1286
중구,332. 을지로2가 사거리 남측,202506,744,734
중구,336. 충무로역 6번출구 앞,202506,1152,1128
중구,346. 맥스타일 앞,202506,1005,1022
중구,347. 동대문역사문화공원역 9번출구 앞,202506,672,618
중구,370. 시청역(2호선) 9번출구 뒤,202506,2313,2019
중구,371. 동대입구역 6번출구 뒤,202506,568,555
중구,372. 약수역 3번출구 뒤,202506,725,724
중구,374. 청구역 2번출구 앞,202506,1590,1640
중구,379. 서울역9번출구,202506,1029,1014
중구,380. CJ제일제당 앞,202506,1311,1433
중구,381. 장충체육관,202506,149,92
중구,382. 약수역 10번출구 앞,202506,435,475
중구,383. 신당역 12번 출구 뒤,202506,4761,4974
중구,384. 중림동삼거리,202506,498,496
중구,387. 훈련원공원주차장 앞,202506,1026,933
중구,389. 을지로4가역 1번출구,202506,1106,1095
중구,390. 충무로역 1번출구,202506,876,874
중구,391. 시립미술관,202506,814,813
중구,398. 을지로3가역 3번출구,202506,2068,2052
중구,399. 서울역 센트럴 자이아파트,202506,976,682
중구,428. 명보사거리,202506,686,613
중구,429. 송도병원,202506,158,106
중구,430. 장충동먹자골목 앞,202506,874,888
중구,431. 청계천 영도교,202506,3843,3856
중구,433. 을지로입구역 2번출구,202506,1891,1735
